respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,Qual a rede pública federal de ensino você faz parte ?,Qual a sua idade? ,Gênero com o qual você se identifica:,"Se você nasceu no Brasil, em qual Estado?",Você estudou em Rede Pública ou Rede Privada nos Ensinos Fundamental e Médio?,Qual o nível de escolaridade alcançado por seu pai?,Qual o nível de escolaridade alcançado por sua mãe?,"De acordo com os critérios estabelecidos pelo IBGE, como você se reconhece em termos de cor ou raça?",Qual a condição de domicílio em que você vive?,"Você tem filhos? Se sim, quantos morando com você?","Qual a sua principal graduação cursada? Caso tenha mais de uma, indique a mais importante para a sua carreira docente.",Preencha a quantidade de títulos e estágios pós-doutorais obtidos por você:,,,,,De qual Universidade e Campus você faz parte (lotação)? [Incluindo os/as Aposentados/as],Qual a estimativa de distância entre a sua moradia e o local de trabalho?,Qual o seu vínculo com a Universidade?,Você recebe remuneração de qual regime de trabalho? ,Em qual estágio você se encontra na carreira (classe/nível)? [INCLUINDO OS/AS APOSENTADOS/AS],Você teve experiência docente antes do vínculo na universidade atual?,,,,,,"Sendo aposentado/a, quais as atividades você desenvolve na Universidade no momento? [MARQUE VÁRIAS OPÇÕES] [EFETIVOS - MARCAR NSA]",,,,,,,,,,,"Sendo efetivo ou aposentado, em que ano você tomou posse na Universidade a qual está vinculado atualmente? [MARQUE NÃO SE APLICA - SUBSTITUTOS E VISITANTES]","Destas atividades, marque TODAS as que são recorrentes na sua rotina de trabalho ANTES da pandemia.[MARQUE VÁRIAS OPÇÕES]",,,,,,,,,,,,,,,,"Avalie sua satisfação/insatisfação no que tange as suas condições de trabalho docente neste momento de pandemia. *Marque Não Se Aplica (NSA), caso seja aposentado/a.","Em geral, especifique (MARCAR PRINCIPAL) a sua maior insatisfação decorrente do trabalho na Universidade. [INCLUINDO OS/AS APOSENTADOS/AS, SUBSTITUTOS E VISITANTES]","Na sua rotina de trabalho na universidade, você reconhece atitudes de estresse nas relações interpessoais? [NÃO SE APLICA PARA QUEM NÃO ESTÁ ATUANDO]","Nos últimos três anos, você buscou acompanhamento psicológico ou psiquiátrico?",Você possui Plano de Saúde?,Você percebe que a sua carga horária semanal excede o previsto no seu regime de trabalho?,Qual a sua renda familiar?,"Sobre a atividade de ensino, você ministra aula:[Marque várias opções]",,,,,Qual a média anual de orientações que você realizou nos últimos três anos?,,,,,"Nos últimos três anos quais destas atividades você desempenhou na Universidade?[NSA - PARA QUEM NÃO EXERCEU NENHUMA ATIVIDADE, INCLUSIVE APOSENTADO/A]",,,,,,,,,,,,,Qual seu vínculo atual com a APUB?,"Sendo filiado à APUB, por quais motivos você decidiu se filiar ao sindicato? [MARQUE VÁRIAS OPÇÕES]",,,,,,,,,Qual o seu tempo de sindicalização?,Por quais motivos você decidiu NÃO se filiar a um sindicato?[MARQUE VÁRIAS OPÇÕES].,,,,,,,,,"Você que NÃO é filiado/a a um sindicato, diria que é provável se filiar nos próximos 18 meses?","No dia a dia, quais os três principais meios de comunicação em que você mais se informa? [MARQUE ATÉ TRÊS OPÇÕES]",,,,,,"Independente da filiação à APUB, marque os meios de comunicação do sindicato acessados por você. [MARQUE VÁRIAS OPÇÕES]",,,,,,,,,"Em geral, qual o grau de importância você confere a estas ações políticas cotidianas?",,,,,,,,,,,,,,,Quais as atividades você tem participado politicamente da vida universitária? [MARQUE VÁRIAS OPÇÕES],,,,,,,,,Qual a importância você atribui às ações organizadas pela APUB?[RESPONDER FILIADOS/AS E NÃO-FILIADOS/AS],,,,,,,,,,,,,,,,,,,,,"Em sua opinião, quais devem ser as três prioridades da APUB na conjuntura atual? [MARQUE ATÉ TRÊS OPÇÕES INDEPENDENTE DA FILIAÇÃO]",,,,,,,,,,,,Você possui vínculo/filiação com algum partido político?,"Você participa de maneira orgânica de movimentos sociais?  (ambientalista, feminista, sindical, antirracista, etc.)",Agradecemos você ter chegado até o final deste questionário. Fique à vontade caso queira comentar algo que não foi abordado pela pesquisa.
11936037417,260852298,08/26/2020 06:32:38 PM,08/26/2020 06:56:39 PM,179.177.179.144,,,,,Universidade Federal.,60 a 70 anos.,Masculino.,Bahia,Rede Pública.,Ensino superior completo.,Ensino fundamental completo.,Parda.,Próprio financiado.,Não tenho filho/a.,Ciências Biológicas - Licenciatura,1,1,1,1,,UFBA - Salvador.,1-5 km.,Efetivo.,Dedicação Exclusiva.,"Classe C - Professor Adjunto [níveis 1, 2, 3 e 4]",8 a 12 anos.,,,,,,Não Se Aplica (NSA).,,,,,,,,,,,2005,Semanal.,Não se Aplica.,Não se Aplica.,Semanal.,Semanal.,Quinzenal.,Semanal.,Mensal.,Semanal.,Mensal.,,Bimestral.,Trimestral.,Quinzenal.,Quinzenal.,Trimestral.,Prefiro não responder.,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Não.,Sim.,Sim.,"Entre R$ 6.101,07 e R$ 10.448,00",,Graduação presencial.,,Pós-graduação presencial.,,1-3,,1-3,,,,,,Representante do colegiado.,,Coordenador de colegiado de pós-graduação stricto sensu,,,,,,,,Filiado à APUB.,Assistência/Assessoria Jurídica.,Conquista de acordo coletivo e melhorias na carreira.,,,,"Importância das Mobilizações de caráter público (atos, protestos, paralisações, reuniões, assembleias e greve).",,Reconhecimento/Valorização do papel do sindicato.,,10 a 15 anos.,,,,,,,,,,,,,,Jornal impresso ou Digital,,Whatsapp.,,E-mail.,,,,,,,,Importante.,Importante.,Importante.,Importante.,Importante.,Nada Importante.,Muito importante.,Pouco Importante.,Nada Importante.,Importante.,Nada Importante.,Nada Importante.,Importante.,Pouco Importante.,Muito importante.,,Voto em eleições da Reitoria.,,Voto nas eleições para Diretoria da Unidade.,,,Assino manifestos dentro da Universidade.,,,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Importante.,Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Importante.,Muito Importante.,Pouco Importante.,Importante.,Muito Importante.,Importante.,Importante.,Importante.,Pouco Importante.,Defesa da Universidade e da carreira docente.,,,Parceria com corretoras de Plano de Saúde.,,,,,,,Organizar atendimentos para cuidado e saúde docente.,,Não tenho interesse em me filiar.,Não.,
11931145878,260852298,08/25/2020 09:53:36 AM,08/25/2020 10:03:30 AM,186.222.180.74,,,,,Universidade Federal.,45 a 59 anos.,Masculino.,Bahia,Rede Pública.,Ensino fundamental completo.,Ensino médio completo.,Preta.,Alugado.,"0 (tem filhos, mas não mora)",Letras - Língua Portuguesa - Bacharelado,1,,1,1,,UFBA - Salvador.,1-5 km.,Efetivo.,Dedicação Exclusiva.,"Classe A - Professor Auxiliar, Professor Assistente A ou Professor Adjunto A (depende da titulação) - [níveis 1 e 2)",,,,,,1 a 4 anos.,Não Se Aplica (NSA).,,,,,,,,,,,2011,Semanal.,Semanal.,,Semanal.,Semanal.,Semanal.,Quinzenal.,Mensal.,Semanal.,Bimestral.,Bimestral.,Trimestral.,Mensal.,Semanal.,Semanal.,Bimestral.,Pouco satisfeito/a.,Outra.,Sim.,Prefiro não responder.,Sim.,Sim.,"Entre R$ 6.101,07 e R$ 10.448,00",,Graduação presencial.,,Pós-graduação presencial.,,1-3,Nenhum.,3-5,1-3,,,,Coordenação de área do conhecimento.,Representante do colegiado.,Coordenação de pós-graduação lato-sensu,,,,,,,,,Filiado à APUB.,,,,,Formação política e/ou sindical.,,,,,5 a 10 anos.,,,,,,,,,,,Facebook.,,,Jornal impresso ou Digital,,Whatsapp.,,,Facebook.,,,,,,,Pouco Importante.,Importante.,Importante.,Importante.,Pouco Importante.,Pouco Importante.,Muito importante.,Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Importante.,Importante.,Importante.,,Voto em eleições da Reitoria.,,Voto nas eleições para Diretoria da Unidade.,,Participo de eleições para Representantes em Conselhos Superiores.,Assino manifestos dentro da Universidade.,"Participação nas atividades (GT’s, Assembléias, Votações, Mobilizações) do sindicato.",,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Muito Importante.,Importante.,Pouco Importante.,Importante.,Importante.,Pouco Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Defesa da Universidade e da carreira docente.,,,,,Mais eventos sociais e culturais.,,,Ampliar a participação política.,,,,Não sou filiado.,Sim.,
11928364540,260852298,08/24/2020 12:42:05 PM,08/24/2020 11:08:40 PM,138.204.193.128,,,,,Universidade Federal.,35 a 44 anos.,Feminino.,Minas Gerais,Ambas as redes (Pública e Privada).,Ensino superior completo.,Ensino médio completo.,Parda.,Próprio.,2,Enfermagem - Bacharelado,1,1,1,1,,UFBA - Vitória da Conquista.,1-5 km.,Efetivo.,Dedicação Exclusiva.,"Classe A - Professor Auxiliar, Professor Assistente A ou Professor Adjunto A (depende da titulação) - [níveis 1 e 2)",Nenhum.,Nenhum.,Nenhum.,1 a 4 anos.,Nenhum.,Nenhum.,Não Se Aplica (NSA).,,,,,,,,,,,2008,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Semanal.,Semanal.,Semanal.,,Semanal.,Semanal.,Semanal.,Bimestral.,Quinzenal.,Quinzenal.,Semanal.,Semanal.,Pouco satisfeito/a.,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Sim.,Sim.,Sim.,"Entre R$ 10.448,01 e R$ 20.896,00",,Graduação presencial.,,Pós-graduação presencial.,,3-5,3-5,1-3,Nenhum.,1-3,,,,Representante do colegiado.,,,,,,,,,Outros.,Filiado à APUB.,,Conquista de acordo coletivo e melhorias na carreira.,,,Formação política e/ou sindical.,"Importância das Mobilizações de caráter público (atos, protestos, paralisações, reuniões, assembleias e greve).",,,,5 a 10 anos.,,,,,,,,,,,,,,Jornal impresso ou Digital,Sites e Blogs.,Whatsapp.,,,,,Jornal do sindicato.,Site do sindicato.,,,,Muito importante.,Muito importante.,Importante.,Muito importante.,Muito importante.,Pouco Importante.,Muito importante.,Importante.,Importante.,Muito importante.,Importante.,Importante.,Importante.,Importante.,Importante.,,Voto em eleições da Reitoria.,"Participo (faz campanha, acompanha debates) das eleições para Diretoria da Unidade.",Voto nas eleições para Diretoria da Unidade.,,Participo de eleições para Representantes em Conselhos Superiores.,Assino manifestos dentro da Universidade.,"Participação nas atividades (GT’s, Assembléias, Votações, Mobilizações) do sindicato.",,Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Importante.,Muito Importante.,Muito Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Defesa da Universidade e da carreira docente.,,,,Reformulação e qualificação da Assessoria Jurídica.,,,,,,Organizar atendimentos para cuidado e saúde docente.,,Não tenho interesse em me filiar.,Não.,
11923858649,260852298,08/21/2020 11:16:30 PM,08/21/2020 11:17:01 PM,177.42.215.96,,,,,Universidade Federal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922658933,260852298,08/21/2020 01:28:25 PM,08/21/2020 01:48:34 PM,191.250.69.51,,,,,Universidade Federal.,Acima dos 70 anos.,Feminino.,Rio de Janeiro,Rede Pública.,Ensino fundamental incompleto.,Ensino fundamental incompleto.,Branca.,Próprio.,Não tenho filho/a.,Artes Visuais - Licenciatura,1,,1,1,,UFBA - Salvador.,Até 1 km.,Aposentado.,,,,,,,,,,Atuação em Pesquisa ligada à Programa de Pós-Graduação.,,Docência na Pós-Graduação Lato Sensu.,Docência na Pós-Graduação Stricto Sensu.,Editoria de Revistas científicas.,,,,,REUNIÕES EVENTUAIS DE PLANEJAMENTO EM GRUPOS DE PESQUISA E/ OU EVENTOS ,1980,,Não se Aplica.,,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Não se Aplica.,,Não Se Aplica (NSA).,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Não.,Sim.,,"Entre R$ 10.448,01 e R$ 20.896,00",,,,Pós-graduação presencial.,,1-3,,3-5,8-10,,Não Se Aplica (NSA).,,,,,,,,,,,,,Filiado à APUB.,,,,,,,,Reconhecimento/Valorização do papel do sindicato.,,Não sabe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11919882223,260852298,08/20/2020 03:20:02 PM,08/20/2020 03:45:52 PM,191.178.111.183,,,,,Universidade Federal.,45 a 59 anos.,Masculino.,Bahia,Outras.,Sem escolaridade.,Sem escolaridade.,Parda.,Próprio financiado.,Não tenho filho/a.,Direito - Bacharelado,1,1,1,1,,UFBA - Salvador.,1-5 km.,Efetivo.,Dedicação Exclusiva.,"Classe C - Professor Adjunto [níveis 1, 2, 3 e 4]",,,,8 a 12 anos.,,1 a 4 anos.,Não Se Aplica (NSA).,,,,,,,,,,,2009,Semanal.,Semanal.,Semanal.,Semanal.,Semanal.,Semanal.,Semanal.,Mensal.,Semanal.,Semanal.,Mensal.,Trimestral.,Trimestral.,Semanal.,Semanal.,Semanal.,Satisfeito/a.,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Não.,Sim.,Sim.,"Entre R$ 10.448,01 e R$ 20.896,00",Graduação à distância.,Graduação presencial.,,Pós-graduação presencial.,,3-5,1-3,1-3,,1-3,,Coordenação de colegiado de curso de graduação.,,Representante do colegiado.,,,,,,Líder ou vice-líder de grupo de pesquisa.,,,,Filiado à APUB.,,,,,,,,Reconhecimento/Valorização do papel do sindicato.,,5 a 10 anos.,,,,,,,,,,,,,,Jornal impresso ou Digital,,,,,,,,,,,Não acompanho as comunicações do sindicato.,Muito importante.,Pouco Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Pouco Importante.,Importante.,Importante.,Importante.,Importante.,Pouco Importante.,Muito importante.,Importante.,,Voto em eleições da Reitoria.,"Participo (faz campanha, acompanha debates) das eleições para Diretoria da Unidade.",,,,,,,Importante.,Importante.,Importante.,Importante.,Pouco Importante.,Importante.,Muito Importante.,Pouco Importante.,Importante.,Importante.,Importante.,Muito Importante.,Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Importante.,Importante.,Defesa da Universidade e da carreira docente.,,,Parceria com corretoras de Plano de Saúde.,,,,"Conquistas coletivas, salariais e de progressão de carreira.",,,Organizar atendimentos para cuidado e saúde docente.,,Não sou filiado.,Sim.,
11910251339,260852298,08/17/2020 06:19:38 PM,08/17/2020 06:37:47 PM,177.25.175.235,,,,,Universidade Federal.,45 a 59 anos.,Feminino.,Bahia,Rede privada.,Ensino superior completo.,Ensino médio incompleto.,Parda.,Alugado.,"0 (tem filhos, mas não mora)",Ciências Biológicas - Licenciatura,1,1,Nenhum.,Nenhum.,Nenhum.,UFBA - Salvador.,1-5 km.,Efetivo.,Dedicação Exclusiva.,Não sabe.,1 a 4 anos.,Nenhum.,Nenhum.,Nenhum.,Nenhum.,Nenhum.,Não Se Aplica (NSA).,,,,,,,,,,,1997,Não se Aplica.,Não se Aplica.,Não se Aplica.,Semanal.,Semanal.,Semanal.,Não se Aplica.,Não se Aplica.,Semanal.,Não se Aplica.,Semanal.,Trimestral.,Trimestral.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Satisfeito/a.,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Sim.,Sim.,Sim.,"Entre R$ 3.134,41 e R$ 6.101,06",Graduação à distância.,,,,,Nenhum.,Nenhum.,Nenhum.,Nenhum.,Nenhum.,,,,,,,,,Editor de revista científica,,,,,Filiado à APUB.,Assistência/Assessoria Jurídica.,Conquista de acordo coletivo e melhorias na carreira.,,,,"Importância das Mobilizações de caráter público (atos, protestos, paralisações, reuniões, assembleias e greve).",,Reconhecimento/Valorização do papel do sindicato.,,20 a 30 anos.,,,,,,,,,,,,Instagram.,,Jornal impresso ou Digital,Sites e Blogs.,Whatsapp.,"Comunicação visual (faixas, banners, panfletos, materiais impressos, entre outros).",E-mail.,,,Jornal do sindicato.,,,,,Muito importante.,Importante.,Muito importante.,Importante.,Importante.,Importante.,Muito importante.,Importante.,Muito importante.,Muito importante.,Muito importante.,Muito importante.,Pouco Importante.,Importante.,Muito importante.,"Participo (faz campanha, acompanha debates) das eleições para Reitoria",Voto em eleições da Reitoria.,,,,,Assino manifestos dentro da Universidade.,,,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Pouco Importante.,Muito Importante.,Importante.,Importante.,Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Importante.,Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Muito Importante.,Muito Importante.,Defesa da Universidade e da carreira docente.,,Novos canais de comunicação e divulgação das ações.,,Reformulação e qualificação da Assessoria Jurídica.,,,"Conquistas coletivas, salariais e de progressão de carreira.",Ampliar a participação política.,Realizar cursos de formação sindical.,Organizar atendimentos para cuidado e saúde docente.,,Não sou filiado.,Sim.,
11909564543,260852298,08/17/2020 02:21:40 PM,08/17/2020 02:37:11 PM,191.40.89.94,,,,,Universidade Federal.,45 a 59 anos.,Feminino.,Bahia,Rede privada.,Ensino técnico de nível médio.,Ensino técnico de nível médio.,Branca.,Próprio.,"0 (tem filhos, mas não mora)",Psicologia - Bacharelado,1,,,1,3,UFBA - Salvador.,15-30 km.,Efetivo.,Dedicação Exclusiva.,Classe E - denominação Professor Titular [nível único],,,,,Até 1 ano.,,,,,,,,,,,,,1982,Semanal.,Semanal.,,,Semanal.,Semanal.,Semanal.,Semanal.,Semanal.,Semanal.,Semanal.,Trimestral.,Trimestral.,Semanal.,Semanal.,Quinzenal.,Satisfeito/a.,Falta de incentivo para a pesquisa.,Não.,Não.,Sim.,Sim.,"Entre R$ 10.448,01 e R$ 20.896,00",,Graduação presencial.,Pós-graduação à distância.,Pós-graduação presencial.,,,1-3,1-3,3-5,1-3,,,Coordenação de área do conhecimento.,Representante do colegiado.,,,,,Editor de revista científica,Líder ou vice-líder de grupo de pesquisa.,,Atividades e consultoria em outros órgãos públicos fora da Universidade.,Outros.,Filiado à APUB.,,Conquista de acordo coletivo e melhorias na carreira.,,,,"Importância das Mobilizações de caráter público (atos, protestos, paralisações, reuniões, assembleias e greve).",,Reconhecimento/Valorização do papel do sindicato.,,20 a 30 anos.,,,,,,,,,,,,,,Jornal impresso ou Digital,Sites e Blogs.,Whatsapp.,,E-mail.,,,,,,,,Importante.,Muito importante.,Importante.,Muito importante.,,Pouco Importante.,Muito importante.,Importante.,Muito importante.,,Pouco Importante.,Importante.,,Muito importante.,Importante.,"Participo (faz campanha, acompanha debates) das eleições para Reitoria",Voto em eleições da Reitoria.,"Participo (faz campanha, acompanha debates) das eleições para Diretoria da Unidade.",Voto nas eleições para Diretoria da Unidade.,,Participo de eleições para Representantes em Conselhos Superiores.,Assino manifestos dentro da Universidade.,"Participação nas atividades (GT’s, Assembléias, Votações, Mobilizações) do sindicato.",,Importante.,Muito Importante.,Importante.,Muito Importante.,Pouco Importante.,Muito Importante.,Importante.,Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Defesa da Universidade e da carreira docente.,,,,Reformulação e qualificação da Assessoria Jurídica.,,,,Ampliar a participação política.,,,,Não sou filiado.,Não.,
11908854442,260852298,08/17/2020 10:38:38 AM,08/17/2020 01:32:33 PM,187.114.174.79,,,,,Universidade Federal.,35 a 44 anos.,Feminino.,Piauí,Rede Pública.,Ensino médio completo.,Ensino superior completo.,Preta.,Alugado.,1,Letras - Língua Portuguesa - Bacharelado,1,Nenhum.,1,1,Nenhum.,UNILAB - São Francisco do Conde.,Acima dos 50 km.,Efetivo.,Dedicação Exclusiva.,"Classe A - Professor Auxiliar, Professor Assistente A ou Professor Adjunto A (depende da titulação) - [níveis 1 e 2)",,1 a 4 anos.,,,,,Não Se Aplica (NSA).,,,,,,,,,,,2018,Semanal.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Semanal.,Semanal.,Mensal.,Trimestral.,Semanal.,Bimestral.,Trimestral.,Trimestral.,Trimestral.,Semanal.,Semanal.,Quinzenal.,Prefiro não responder.,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Sim.,Não.,Sim.,"Entre R$ 10.448,01 e R$ 20.896,00",Graduação à distância.,Graduação presencial.,,,,3-5,Nenhum.,1-3,Nenhum.,Nenhum.,,,,Representante do colegiado.,,,,,,Líder ou vice-líder de grupo de pesquisa.,,,,Filiado à APUB.,Assistência/Assessoria Jurídica.,Conquista de acordo coletivo e melhorias na carreira.,,,Formação política e/ou sindical.,"Importância das Mobilizações de caráter público (atos, protestos, paralisações, reuniões, assembleias e greve).",,Reconhecimento/Valorização do papel do sindicato.,,1 a 5 anos.,,,,,,,,,,,,Instagram.,Twitter.,Jornal impresso ou Digital,,,,E-mail.,,Instagram.,,,,Whatsapp.,,Importante.,Muito importante.,Muito importante.,Muito importante.,Muito importante.,Importante.,Muito importante.,Importante.,Importante.,Muito importante.,Importante.,Importante.,Muito importante.,Importante.,Importante.,"Participo (faz campanha, acompanha debates) das eleições para Reitoria",Voto em eleições da Reitoria.,"Participo (faz campanha, acompanha debates) das eleições para Diretoria da Unidade.",Voto nas eleições para Diretoria da Unidade.,,Participo de eleições para Representantes em Conselhos Superiores.,Assino manifestos dentro da Universidade.,"Participação nas atividades (GT’s, Assembléias, Votações, Mobilizações) do sindicato.",,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Muito Importante.,Importante.,Importante.,Muito Importante.,Importante.,Importante.,Muito Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Defesa da Universidade e da carreira docente.,,,,,,,"Conquistas coletivas, salariais e de progressão de carreira.",,Realizar cursos de formação sindical.,,,Não sou filiado.,Prefiro não responder.,
11905641556,260852298,08/15/2020 02:13:31 PM,08/15/2020 02:33:37 PM,45.226.85.8,,,,,Universidade Federal.,45 a 59 anos.,Masculino.,Distrito Federal,Ambas as redes (Pública e Privada).,Ensino superior incompleto.,Ensino médio completo.,Branca.,Próprio.,2,Agronomia - Bacharelado,2,Nenhum.,1,1,1,UFBA - Salvador.,30-50 km.,Efetivo.,Dedicação Exclusiva.,"Classe D - Professor Associado [níveis 1, 2, 3 e 4]",Nenhum.,Nenhum.,Nenhum.,1 a 4 anos.,Nenhum.,8 a 12 anos.,Não Se Aplica (NSA).,,,,,,,,,,,2009,Semanal.,Quinzenal.,Não se Aplica.,Não se Aplica.,Semanal.,Semanal.,Mensal.,Trimestral.,Mensal.,Trimestral.,Bimestral.,Não se Aplica.,Trimestral.,Mensal.,Semanal.,Não se Aplica.,Pouco satisfeito/a.,Dificuldade nas relações interpessoais.,Sim.,Não.,Sim.,Sim.,"Entre R$ 10.448,01 e R$ 20.896,00",,Graduação presencial.,,Pós-graduação presencial.,,1-3,1-3,1-3,3-5,1-3,,,,Representante do colegiado.,,,,,Editor de revista científica,Líder ou vice-líder de grupo de pesquisa.,,,,Não sou filiado a nenhum sindicato.,,,,,,,,,,,Não se sente representado.,É contrário á atuação de sindicato.,,,,,,,,Definitivamente não.,,,,,Sites e Blogs.,Whatsapp.,,,,,,,,,Não acompanho as comunicações do sindicato.,Pouco Importante.,Importante.,Importante.,Nada Importante.,Pouco Importante.,Nada Importante.,Importante.,Importante.,Pouco Importante.,Nada Importante.,Nada Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,Pouco Importante.,,Voto em eleições da Reitoria.,,Voto nas eleições para Diretoria da Unidade.,,,,,,Nada Importante.,Nada Importante.,Pouco Importante.,Pouco Importante.,Nada Importante.,Pouco Importante.,Pouco Importante.,Nada Importante.,Nada Importante.,Pouco Importante.,Nada Importante.,Nada Importante.,Nada Importante.,Importante.,Nada Importante.,Importante.,Pouco Importante.,Nada Importante.,Nada Importante.,Nada Importante.,Pouco Importante.,,,,,,,,,,,,Que nao tenha viés ideologico e político ,Não tenho interesse em me filiar.,Não.,
11905540538,260852298,08/15/2020 12:56:37 PM,08/15/2020 01:16:34 PM,189.115.189.245,,,,,Universidade Federal.,45 a 59 anos.,Feminino.,Rio de Janeiro,Rede Pública.,Ensino fundamental incompleto.,,Parda.,Alugado.,"0 (tem filhos, mas não mora)",Ciências Biológicas - Bacharelado,1,Nenhum.,1,1,Nenhum.,UFBA - Salvador.,5-15 km,Efetivo.,Dedicação Exclusiva.,"Classe D - Professor Associado [níveis 1, 2, 3 e 4]",1 a 4 anos.,Nenhum.,Nenhum.,Nenhum.,Nenhum.,Nenhum.,Não Se Aplica (NSA).,,,,,,,,,,,2010,Semanal.,Não se Aplica.,Não se Aplica.,Não se Aplica.,Semanal.,Semanal.,Mensal.,Bimestral.,Semanal.,Trimestral.,Não se Aplica.,Não se Aplica.,Trimestral.,Semanal.,Semanal.,Não se Aplica.,Prefiro não responder.,"Infraestrutura inadequada para desenvolver o trabalho (espaço, instalações, equipamentos, internet, etc.)",Sim.,Sim.,Sim.,Não.,"Entre R$ 10.448,01 e R$ 20.896,00",,Graduação presencial.,,,,1-3,1-3,Nenhum.,Nenhum.,1-3,Não Se Aplica (NSA).,,,,,,,,,,,,,Não sou filiado a nenhum sindicato.,,,,,,,,,,,Não se sente representado.,,,,,,,,,Provavelmente não.,,Instagram.,,,Sites e Blogs.,Whatsapp.,"Comunicação visual (faixas, banners, panfletos, materiais impressos, entre outros).",,,,,,,,,Importante.,Importante.,Importante.,Importante.,Importante.,Pouco Importante.,Importante.,Importante.,Importante.,Muito importante.,Muito importante.,Importante.,Muito importante.,Importante.,Importante.,,Voto em eleições da Reitoria.,,Voto nas eleições para Diretoria da Unidade.,,,,"Participação nas atividades (GT’s, Assembléias, Votações, Mobilizações) do sindicato.",,Pouco Importante.,Pouco Importante.,Importante.,Importante.,Pouco Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Importante.,Defesa da Universidade e da carreira docente.,,,,,,,"Conquistas coletivas, salariais e de progressão de carreira.",,,Organizar atendimentos para cuidado e saúde docente.,,Não sou filiado.,Não.,
